ID,Longitude,Latitude,Height,Comment,Max_PDOP,Max_HDOP,Corr_Type,Rcvr_Type,GPS_Date,GPS_Time,Update_Sta,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,GPS_Week,GPS_Second,GNSS_Heigh,Vert_Prec,Horz_Prec,Std_Dev,Point_ID
109,-75.823555076,23.519862319,-27.91193,B708.GCP.B.laser,3.7,1.6,Real-time Code,ProXRT,1/5/2017,02:55:27pm,New,Point_ge,BEX_JAN052017.ssf,108,108,Generic,1930,413743.000,-27.91193,0.38635,0.52685,0.153931,109
110,-75.823551805,23.519880733,-26.58538,B708.GCP.C.laser,3.1,1.9,Real-time Code,ProXRT,1/5/2017,02:58:17pm,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,413913.000,-26.58538,0.27496,0.45977,0.094903,110
111,-75.823515767,23.519876318,-24.83034,B708.GCP.D.laser,3.7,1.6,Real-time Code,ProXRT,1/5/2017,03:00:46pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,414062.000,-24.83034,0.24824,0.41559,0.059774,111
112,-75.823520274,23.519877014,-26.13476,B708.GCP.E.laser,2.6,1.2,Real-time Code,ProXRT,1/5/2017,03:03:41pm,New,Point_ge,BEX_JAN052017.ssf,133,133,Generic,1930,414237.000,-26.13476,0.23926,0.37243,0.109010,112
113,-75.823519439,23.519872071,-27.29785,B708.GCP.F.laser,3.7,1.5,Real-time Code,ProXRT,1/5/2017,03:10:05pm,New,Point_ge,BEX_JAN052017.ssf,106,106,Generic,1930,414621.000,-27.29785,0.21049,0.31304,0.064974,113
114,-75.823500224,23.519887255,-25.11867,B708.GCP.G.laser,3.8,1.5,Real-time Code,ProXRT,1/5/2017,03:12:24pm,New,Point_ge,BEX_JAN052017.ssf,112,112,Generic,1930,414760.000,-25.11867,0.20062,0.30118,0.043700,114
115,-75.823486924,23.519871445,-23.63599,B708.GCP.H.laser,4.6,1.6,Real-time Code,ProXRT,1/5/2017,03:14:46pm,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,414902.000,-23.63599,0.19229,0.29110,0.036341,115
116,-75.823480479,23.519865794,-25.72488,B708.GCP.I.laser,4.6,1.6,Real-time Code,ProXRT,1/5/2017,03:18:27pm,New,Point_ge,BEX_JAN052017.ssf,104,104,Generic,1930,415123.000,-25.72488,0.18344,0.27919,0.064381,116
117,-75.823480097,23.519868698,-27.95264,B708.GCP.J.laser,3.9,1.5,Real-time Code,ProXRT,1/5/2017,03:20:16pm,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,415232.000,-27.95264,0.18030,0.27352,0.055910,117
118,-75.823449923,23.519862266,-23.47692,B708.GCP.K.laser,3.2,1.5,Real-time Code,ProXRT,1/5/2017,03:22:03pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,415339.000,-23.47692,0.17686,0.26652,0.085961,118
119,-75.823449727,23.519859664,-26.19802,B708.GCP.L.laser,3.3,1.5,Real-time Code,ProXRT,1/5/2017,03:23:49pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,415445.000,-26.19802,0.17762,0.25908,0.090561,119
120,-75.823451069,23.519858902,-27.48329,B708.GCP.M.laser,3.1,1.4,Real-time Code,ProXRT,1/5/2017,03:25:36pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,415552.000,-27.48329,0.17555,0.25535,0.048377,120
121,-75.823452594,23.519868524,-23.42642,B708.GCP.K-pole,3.2,1.4,Real-time Code,ProXRT,1/5/2017,03:31:09pm,New,Point_ge,BEX_JAN052017.ssf,102,102,Generic,1930,415885.000,-23.42642,0.43943,0.22625,0.084240,121
122,-75.823603486,23.519574080,-26.51316,B709.GCP.A pole,3.4,1.5,Real-time Code,ProXRT,1/5/2017,03:42:39pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,416575.000,-26.51316,0.46709,0.24165,0.139512,122
123,-75.823603588,23.519575696,-25.58718,B709.GCP.A pole2,3.4,1.5,Real-time Code,ProXRT,1/5/2017,03:49:25pm,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,416981.000,-25.58718,0.44174,0.23352,0.118039,123
124,-75.823635504,23.519636544,-25.38392,B709.GCP.D pole,3.2,1.5,Real-time Code,ProXRT,1/5/2017,03:52:14pm,New,Point_ge,BEX_JAN052017.ssf,110,110,Generic,1930,417150.000,-25.38392,0.43443,0.23290,0.088404,124
125,-75.823651583,23.519686984,-25.67260,B709.GCP.H pole,3.2,1.5,Real-time Code,ProXRT,1/5/2017,03:54:57pm,New,Point_ge,BEX_JAN052017.ssf,113,113,Generic,1930,417313.000,-25.67260,0.25239,0.16889,0.071700,125
126,-75.823594348,23.519581493,-24.97489,B709.GCP.A.laser,4.5,1.9,Real-time Code,ProXRT,1/5/2017,04:05:52pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,417968.000,-24.97489,0.83912,0.37410,0.249455,126
127,-75.823652450,23.519578383,-31.17463,B709.GCP.B.laser,3.5,1.6,Real-time Code,ProXRT,1/5/2017,04:07:36pm,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,418072.000,-31.17463,1.03885,0.61459,1.778783,127
128,-75.823660421,23.519592960,-31.47241,B709.GCP.C.laser,4.2,1.6,Real-time Code,ProXRT,1/5/2017,04:09:38pm,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,418194.000,-31.47241,0.93239,0.74389,0.428429,128
129,-75.823631198,23.519633690,-25.23622,B709.GCP.D.laser,4.2,1.6,Real-time Code,ProXRT,1/5/2017,04:11:46pm,New,Point_ge,BEX_JAN052017.ssf,115,115,Generic,1930,418322.000,-25.23622,0.69168,0.41288,0.889532,129
130,-75.823646089,23.519603639,-30.28981,B709.GCP.E.laser,4.2,1.5,Real-time Code,ProXRT,1/5/2017,04:13:45pm,New,Point_ge,BEX_JAN052017.ssf,103,103,Generic,1930,418441.000,-30.28981,0.53795,0.25420,0.240776,130
131,-75.823637643,23.519629286,-32.29409,B709.GCP.F.laser,3.3,1.3,Real-time Code,ProXRT,1/5/2017,04:15:47pm,New,Point_ge,BEX_JAN052017.ssf,116,116,Generic,1930,418563.000,-32.29409,0.46759,0.21813,0.231480,131
132,-75.823653655,23.519620105,-30.24880,B709.GCP.G.laser,3.3,1.3,Real-time Code,ProXRT,1/5/2017,04:17:50pm,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,418686.000,-30.24880,0.47929,0.22651,0.188004,132
133,-75.823648682,23.519687663,-26.01211,B709.GCP.H.laser,3.8,1.6,Real-time Code,ProXRT,1/5/2017,04:19:34pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,418790.000,-26.01211,0.55199,0.27243,0.386059,133
134,-75.823613285,23.519712296,-27.88399,B709.GCP.I.laser,3.8,1.6,Real-time Code,ProXRT,1/5/2017,04:21:18pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,418894.000,-27.88399,0.53786,0.38066,0.122039,134
135,-75.823588517,23.519729010,-29.14900,B709.GCP.LaserBaseStation,3.8,1.7,Real-time Code,ProXRT,1/5/2017,04:23:41pm,New,Point_ge,BEX_JAN052017.ssf,214,214,Generic,1930,419037.000,-29.14900,0.50420,0.33154,0.187980,135
136,-75.823650962,23.519685915,-25.95682,B709.GCP.H-pole 2,3.9,1.5,Real-time Code,ProXRT,1/5/2017,04:32:49pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,419585.000,-25.95682,0.54299,0.23821,0.074241,136
137,-75.823454520,23.519862294,-25.29357,B708.GCP.K-pole 3,3.9,1.6,Real-time Code,ProXRT,1/5/2017,04:36:18pm,New,Point_ge,BEX_JAN052017.ssf,117,117,Generic,1930,419794.000,-25.29357,0.55692,0.24904,0.071433,137
138,-75.824301229,23.517155978,-33.71513,LostWorld modern hightide mark 3,2.1,1.1,Real-time Code,ProXRT,1/5/2017,04:47:13pm,New,Point_ge,BEX_JAN052017.ssf,111,111,Generic,1930,420449.000,-33.71513,0.27400,0.17439,0.069044,138
139,-75.865056147,23.573439212,-26.99472,MO'S house gps benchmark,3.3,1.4,Real-time Code,ProXRT,1/5/2017,05:24:31pm,New,Point_ge,BEX_JAN052017.ssf,1180,1180,Generic,1930,422687.000,-26.99472,0.04352,0.02892,0.190837,139
140,-75.864692175,23.573658985,-32.06794,mos house modern high tide mark,1.9,0.9,Real-time Code,ProXRT,1/5/2017,07:04:21pm,New,Point_ge,BEX_JAN052017.ssf,108,108,Generic,1930,428677.000,-32.06794,0.22318,0.14081,0.160844,140
141,-75.898877456,23.601290702,-24.58458,B701.GCP.A,2.5,1.5,Real-time Code,ProXRT,1/4/2017,10:04:17am,New,Point_ge,BEX_JAN42017.ssf,59,59,Generic,1930,309873.000,-24.58458,0.22493,0.22500,0.027823,141
142,-75.898876689,23.601290279,-24.42148,B701.GCP.A_real,2.5,1.5,Real-time Code,ProXRT,1/4/2017,10:05:26am,New,Point_ge,BEX_JAN42017.ssf,123,123,Generic,1930,309942.000,-24.42148,0.20694,0.21767,0.085193,142
143,-75.898886688,23.601311854,-24.96055,B701.GCP.B,2.5,1.5,Real-time Code,ProXRT,1/4/2017,10:08:12am,New,Point_ge,BEX_JAN42017.ssf,105,105,Generic,1930,310108.000,-24.96055,0.18845,0.20914,0.088095,143
144,-75.898891721,23.601310043,-23.82032,B701.GCP.C,2.5,1.5,Real-time Code,ProXRT,1/4/2017,10:10:54am,New,Point_ge,BEX_JAN42017.ssf,111,111,Generic,1930,310270.000,-23.82032,0.18457,0.20712,0.050130,144
145,-75.898923272,23.601315095,-23.59574,B701.GCP.D,1.7,1.1,Real-time Code,ProXRT,1/4/2017,10:13:41am,New,Point_ge,BEX_JAN42017.ssf,112,112,Generic,1930,310437.000,-23.59574,0.17711,0.20109,0.045660,145
146,-75.898988650,23.601276117,-22.71078,B701.GCP.E,1.6,0.9,Real-time Code,ProXRT,1/4/2017,10:16:23am,New,Point_ge,BEX_JAN42017.ssf,104,104,Generic,1930,310599.000,-22.71078,0.16569,0.18976,0.036192,146
147,-75.898998745,23.601282291,-23.35854,B701.GCP.F,1.6,0.9,Real-time Code,ProXRT,1/4/2017,10:18:55am,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,310751.000,-23.35854,0.15263,0.17339,0.059745,147
148,-75.899004782,23.601319438,-23.40648,B701.GCP.G,1.6,0.9,Real-time Code,ProXRT,1/4/2017,10:21:06am,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,310882.000,-23.40648,0.14072,0.15588,0.072707,148
149,-75.898964214,23.601347354,-23.45807,B701.GCP.H,1.7,0.9,Real-time Code,ProXRT,1/4/2017,10:23:40am,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,311036.000,-23.45807,0.13216,0.13979,0.120396,149
150,-75.898930201,23.601362937,-24.97104,B701.GCP.I,1.7,0.9,Real-time Code,ProXRT,1/4/2017,10:26:27am,New,Point_ge,BEX_JAN42017.ssf,103,103,Generic,1930,311203.000,-24.97104,0.13167,0.13285,0.027135,150
151,-75.898935776,23.601384778,-24.06496,B701.GCP.J,1.7,0.9,Real-time Code,ProXRT,1/4/2017,10:29:06am,New,Point_ge,BEX_JAN42017.ssf,105,105,Generic,1930,311362.000,-24.06496,0.12862,0.12419,0.027126,151
152,-75.898887870,23.601310845,-24.71399,B701.GCP.B_laser,1.8,0.9,Real-time Code,ProXRT,1/4/2017,10:41:18am,New,Point_ge,BEX_JAN42017.ssf,201,201,Generic,1930,312094.000,-24.71399,0.09696,0.07202,0.085407,152
153,-75.898891293,23.601310145,-23.39897,B701.GCP.C.laser,1.8,0.9,Real-time Code,ProXRT,1/4/2017,10:45:02am,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,312318.000,-23.39897,0.09097,0.06593,0.046270,153
154,-75.898562156,23.601032024,-21.52253,B702.GCP.A,2.1,1.0,Real-time Code,ProXRT,1/4/2017,10:59:48am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,313204.000,-21.52253,0.06362,0.04580,0.046671,154
155,-75.898567941,23.601040851,-23.38507,B702.GCP.B,2.1,1.0,Real-time Code,ProXRT,1/4/2017,11:02:14am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,313350.000,-23.38507,0.06102,0.04428,0.013627,155
156,-75.898639259,23.601085145,-20.82155,B702.GCP.C,2.2,1.0,Real-time Code,ProXRT,1/4/2017,11:04:48am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,313504.000,-20.82155,0.05835,0.04241,0.033330,156
157,-75.898671717,23.601102862,-20.97650,B702.GCP.D,2.2,1.0,Real-time Code,ProXRT,1/4/2017,11:08:09am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,313705.000,-20.97650,0.05581,0.04083,0.056622,157
158,-75.898724163,23.601141713,-20.72104,B701.GCP.E,2.2,1.0,Real-time Code,ProXRT,1/4/2017,11:11:14am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,313890.000,-20.72104,0.05330,0.03891,0.026674,158
159,-75.898721116,23.601145248,-22.74132,B702.GCP.F,2.2,1.0,Real-time Code,ProXRT,1/4/2017,11:13:20am,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,314016.000,-22.74132,0.05387,0.04220,0.079820,159
160,-75.898723572,23.601143184,-22.37941,B702.GCP.E_laser,3.3,1.1,Real-time Code,ProXRT,1/4/2017,11:25:45am,New,Point_ge,BEX_JAN42017.ssf,106,106,Generic,1930,314761.000,-22.37941,0.05474,0.04099,0.155166,160
161,-75.898720586,23.601144377,-24.51885,B702.GCP.F_laser,3.3,1.1,Real-time Code,ProXRT,1/4/2017,11:27:43am,New,Point_ge,BEX_JAN42017.ssf,112,112,Generic,1930,314879.000,-24.51885,0.05558,0.04296,0.049473,161
162,-75.899552587,23.600796404,-22.10725,B703.GCP.A,2.6,1.1,Real-time Code,ProXRT,1/4/2017,11:52:59am,New,Point_ge,BEX_JAN42017.ssf,121,121,Generic,1930,316395.000,-22.10725,0.10051,0.04050,0.038966,162
163,-75.899558177,23.600797968,-20.48225,B703.GCP.B,2.4,1.1,Real-time Code,ProXRT,1/4/2017,11:57:21am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,316657.000,-20.48225,0.10859,0.07217,0.045854,163
164,-75.899587127,23.600842007,-20.42440,B703.GCP.C,2.4,1.1,Real-time Code,ProXRT,1/4/2017,11:59:41am,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,316797.000,-20.42440,0.09492,0.06346,0.065363,164
165,-75.899619264,23.600897394,-20.09301,B703.GCP.D,2.3,1.1,Real-time Code,ProXRT,1/4/2017,12:02:11pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,316947.000,-20.09301,0.09073,0.06361,0.072162,165
166,-75.899615648,23.600899089,-21.73086,B703.GCP.E,2.2,1.1,Real-time Code,ProXRT,1/4/2017,12:04:38pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,317094.000,-21.73086,0.10577,0.07148,0.046009,166
167,-75.899632466,23.600933302,-20.47871,B703.GCP.F,2.2,1.1,Real-time Code,ProXRT,1/4/2017,12:06:52pm,New,Point_ge,BEX_JAN42017.ssf,100,100,Generic,1930,317228.000,-20.47871,0.09854,0.07130,0.373255,167
168,-75.899639622,23.600937053,-23.30932,B703.GCP.G,3.3,1.4,Real-time Code,ProXRT,1/4/2017,12:09:36pm,New,Point_ge,BEX_JAN42017.ssf,100,100,Generic,1930,317392.000,-23.30932,0.32089,0.19605,0.041029,168
169,-75.899641694,23.600934013,-21.69262,B703.GCP.F_real,2.8,1.3,Real-time Code,ProXRT,1/4/2017,12:15:06pm,New,Point_ge,BEX_JAN42017.ssf,100,100,Generic,1930,317722.000,-21.69262,0.37127,0.20189,0.074891,169
170,-75.903802007,23.598862449,-24.39815,B704.GPC.A,2.5,1.4,Real-time Code,ProXRT,1/4/2017,01:03:36pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,320632.000,-24.39815,0.28185,0.22707,0.041058,170
171,-75.903794764,23.598856261,-25.98556,B704.GCP.B,2.5,1.4,Real-time Code,ProXRT,1/4/2017,01:06:18pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,320794.000,-25.98556,0.27511,0.22150,0.079741,171
172,-75.903704889,23.598910512,-23.86217,B704.GCP.C,2.5,1.4,Real-time Code,ProXRT,1/4/2017,01:09:57pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,321013.000,-23.86217,0.27698,0.21647,0.071327,172
173,-75.903696554,23.598894236,-27.00417,B704.GCP.D,2.5,1.4,Real-time Code,ProXRT,1/4/2017,01:12:19pm,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,321155.000,-27.00417,0.28047,0.21567,0.356448,173
174,-75.903618840,23.598941956,-23.96562,B704.GCP.E,2.5,1.4,Real-time Code,ProXRT,1/4/2017,01:15:04pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,321320.000,-23.96562,0.28032,0.21267,0.084561,174
175,-75.903614152,23.598935441,-26.90536,B704.GCP.F,2.6,1.5,Real-time Code,ProXRT,1/4/2017,01:18:15pm,New,Point_ge,BEX_JAN42017.ssf,107,107,Generic,1930,321511.000,-26.90536,0.28096,0.21031,0.075246,175
176,-75.903550441,23.598981799,-24.29709,B704.GCP.G,2.5,1.3,Real-time Code,ProXRT,1/4/2017,01:21:55pm,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,321731.000,-24.29709,0.28085,0.20349,0.056639,176
177,-75.903551191,23.598978459,-26.75123,B704.GCP.H,2.6,1.4,Real-time Code,ProXRT,1/4/2017,01:25:40pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,321956.000,-26.75123,0.28029,0.19747,0.057762,177
178,-75.903452931,23.599032776,-26.21227,B704.GCP.I,2.5,1.3,Real-time Code,ProXRT,1/4/2017,01:28:23pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,322119.000,-26.21227,0.27285,0.19273,0.058818,178
179,-75.903451948,23.599028788,-27.42513,B704.GCP.J,1.8,1.0,Real-time Code,ProXRT,1/4/2017,01:30:35pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,322251.000,-27.42513,0.26845,0.19079,0.113412,179
180,-75.912549792,23.598813313,-26.01555,B705.GCP.A,3.5,1.4,Real-time Code,ProXRT,1/4/2017,04:27:30pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,332866.000,-26.01555,0.48983,0.21730,0.056883,180
181,-75.912554849,23.598814298,-23.97483,B705.GCP.B,3.7,1.4,Real-time Code,ProXRT,1/4/2017,04:32:48pm,New,Point_ge,BEX_JAN42017.ssf,102,102,Generic,1930,333184.000,-23.97483,0.52110,0.22798,0.063450,181
182,-75.912603179,23.598890346,-23.11659,B705.GCP.D,3.9,1.5,Real-time Code,ProXRT,1/4/2017,04:38:36pm,New,Point_ge,BEX_JAN42017.ssf,103,103,Generic,1930,333532.000,-23.11659,0.54981,0.24388,0.064281,182
183,-75.912604923,23.598891395,-25.77514,B705.GCP.C,4.1,1.7,Real-time Code,ProXRT,1/4/2017,04:43:51pm,New,Point_ge,BEX_JAN42017.ssf,107,107,Generic,1930,333847.000,-25.77514,0.56399,0.26066,0.052536,183
184,-75.912630150,23.598927204,-23.07311,B705.GCP.E,2.1,1.1,Real-time Code,ProXRT,1/4/2017,04:49:59pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,334215.000,-23.07311,0.27371,0.17470,0.042645,184
185,-75.912631102,23.598926502,-26.00542,B705.GCP.F,2.1,1.1,Real-time Code,ProXRT,1/4/2017,04:54:02pm,New,Point_ge,BEX_JAN42017.ssf,108,108,Generic,1930,334458.000,-26.00542,0.27348,0.17381,0.051330,185
186,-75.912668496,23.598983576,-23.71790,B705.GCP.H,2.3,1.1,Real-time Code,ProXRT,1/4/2017,04:59:48pm,New,Point_ge,BEX_JAN42017.ssf,104,104,Generic,1930,334804.000,-23.71790,0.25876,0.16511,0.063279,186
187,-75.912668679,23.598984185,-25.33462,B705.GCP.G,2.3,1.1,Real-time Code,ProXRT,1/4/2017,05:03:03pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,334999.000,-25.33462,0.30686,0.17929,0.145279,187
188,-75.912667077,23.598982520,-23.05690,B709.GCP.H-real,2.3,1.1,Real-time Code,ProXRT,1/4/2017,05:08:34pm,New,Point_ge,BEX_JAN42017.ssf,38,38,Generic,1930,335330.000,-23.05690,0.31423,0.17613,0.027812,188
189,-75.918410232,23.596994188,-27.98461,B706.GCP.A,2.7,1.3,Real-time Code,ProXRT,1/4/2017,05:33:04pm,New,Point_ge,BEX_JAN42017.ssf,103,103,Generic,1930,336800.000,-27.98461,0.41457,0.23479,0.084156,189
190,-75.918416659,23.596996206,-26.14843,B706.GCP.B,1.9,0.9,Real-time Code,ProXRT,1/4/2017,05:36:45pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,337021.000,-26.14843,0.39198,0.22534,0.090983,190
191,-75.918370830,23.597003678,-25.98957,B706.GCP.C,4.1,1.8,Real-time Code,ProXRT,1/4/2017,05:39:45pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,337201.000,-25.98957,0.27125,0.32659,0.036183,191
192,-75.918368852,23.597005700,-24.08619,B706.GCP.D,2.5,1.2,Real-time Code,ProXRT,1/4/2017,05:42:10pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,337346.000,-24.08619,0.26540,0.32164,0.055268,192
193,-75.918411671,23.596991841,-26.16668,B706.GCP.A,3.0,1.3,Real-time Code,ProXRT,1/4/2017,05:45:57pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,337573.000,-26.16668,0.25425,0.30164,0.083601,193
194,-75.918416095,23.596996492,-26.21653,B706.GCP.B_2,2.9,1.3,Real-time Code,ProXRT,1/4/2017,05:48:41pm,New,Point_ge,BEX_JAN42017.ssf,121,121,Generic,1930,337737.000,-26.21653,0.23671,0.14663,0.120762,194
195,-75.918372597,23.597004009,-27.61010,B706.GCP.C.2,2.7,1.2,Real-time Code,ProXRT,1/4/2017,05:55:04pm,New,Point_ge,BEX_JAN42017.ssf,103,103,Generic,1930,338120.000,-27.61010,0.35826,0.19233,0.110636,195
196,-75.918305942,23.597026865,-25.94862,B706.GCP.F,2.3,1.1,Real-time Code,ProXRT,1/4/2017,05:58:58pm,New,Point_ge,BEX_JAN42017.ssf,103,103,Generic,1930,338354.000,-25.94862,0.29619,0.17303,0.053010,196
197,-75.918275831,23.597033491,-26.37246,B706.GCP.H,2.3,1.1,Real-time Code,ProXRT,1/4/2017,06:01:30pm,New,Point_ge,BEX_JAN42017.ssf,100,100,Generic,1930,338506.000,-26.37246,0.29032,0.17228,0.067852,197
198,-75.918277294,23.597029047,-27.36485,B706.GCP.G,2.2,1.1,Real-time Code,ProXRT,1/4/2017,06:03:33pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,338629.000,-27.36485,0.28589,0.17198,0.073132,198
199,-75.918340728,23.597014099,-26.90610,B706.GCP.E,3.3,1.3,Real-time Code,ProXRT,1/4/2017,06:12:28pm,New,Point_ge,BEX_JAN42017.ssf,101,101,Generic,1930,339164.000,-26.90610,0.45856,0.20603,0.072833,199
200,-75.918370040,23.597007098,-25.87729,B706.GCP.D-laser,3.3,1.3,Real-time Code,ProXRT,1/4/2017,06:14:17pm,New,Point_ge,BEX_JAN42017.ssf,100,100,Generic,1930,339273.000,-25.87729,0.45472,0.20649,0.079558,200
201,-75.860639787,23.563706399,-13.72341,B711.GCP.A,2.9,1.3,Real-time Code,ProXRT,1/7/2017,03:07:46pm,New,Point_ge,BEX_JAN7_2017.ssf,102,102,Generic,1930,587282.000,-13.72341,0.28711,0.17295,0.106144,201
202,-75.860637108,23.563708021,-13.54405,B711.GCP.A.laser,3.0,1.3,Real-time Code,ProXRT,1/7/2017,03:11:58pm,New,Point_ge,BEX_JAN7_2017.ssf,100,100,Generic,1930,587534.000,-13.54405,0.47274,0.27415,0.254215,202
203,-75.860636816,23.563714990,-11.76081,B711.GCP.B.laser,3.0,1.3,Real-time Code,ProXRT,1/7/2017,03:13:42pm,New,Point_ge,BEX_JAN7_2017.ssf,101,101,Generic,1930,587638.000,-11.76081,0.40564,0.34219,0.201141,203
204,-75.860585518,23.563752870,-11.95665,B711.GCP.C.laser,4.1,1.6,Real-time Code,ProXRT,1/7/2017,03:15:50pm,New,Point_ge,BEX_JAN7_2017.ssf,104,104,Generic,1930,587766.000,-11.95665,0.34951,0.30423,0.480150,204
205,-75.860571699,23.563764266,-9.91899,B711.GCP.D.laser,3.1,1.4,Real-time Code,ProXRT,1/7/2017,03:17:40pm,New,Point_ge,BEX_JAN7_2017.ssf,104,104,Generic,1930,587876.000,-9.91899,0.34106,0.29196,0.151967,205
206,-75.860522474,23.563815825,-8.72264,B711.GCP.E.laser,3.2,1.5,Real-time Code,ProXRT,1/7/2017,03:20:09pm,New,Point_ge,BEX_JAN7_2017.ssf,101,101,Generic,1930,588025.000,-8.72264,0.46118,0.23866,0.075236,206
207,-75.860518816,23.563809983,-11.40476,B711.GCP.F.laser,3.3,1.6,Real-time Code,ProXRT,1/7/2017,03:21:53pm,New,Point_ge,BEX_JAN7_2017.ssf,100,100,Generic,1930,588129.000,-11.40476,0.57517,0.31123,0.741917,207
208,-75.860524080,23.563805477,-12.53976,B711.GCP.G.laser,3.4,1.6,Real-time Code,ProXRT,1/7/2017,03:23:36pm,New,Point_ge,BEX_JAN7_2017.ssf,101,101,Generic,1930,588232.000,-12.53976,0.53432,0.31254,0.148566,208
209,-75.860442305,23.563874700,-9.02037,B711.GCP.H.laser,3.5,1.9,Real-time Code,ProXRT,1/7/2017,03:25:57pm,New,Point_ge,BEX_JAN7_2017.ssf,103,103,Generic,1930,588373.000,-9.02037,0.46715,0.24080,0.242159,209
210,-75.860444803,23.563873543,-11.75342,B711.GCP.I.laser,3.5,1.8,Real-time Code,ProXRT,1/7/2017,03:27:56pm,New,Point_ge,BEX_JAN7_2017.ssf,102,102,Generic,1930,588492.000,-11.75342,0.45186,0.24136,0.531791,210
211,-75.860436071,23.563878213,-11.25657,B711.GCP.J.laser,3.6,1.8,Real-time Code,ProXRT,1/7/2017,03:29:41pm,New,Point_ge,BEX_JAN7_2017.ssf,102,102,Generic,1930,588597.000,-11.25657,0.43922,0.25783,0.071903,211
212,-75.860366871,23.563941463,-10.37830,B711.GCP.K.laser,3.4,1.5,Real-time Code,ProXRT,1/7/2017,03:32:09pm,New,Point_ge,BEX_JAN7_2017.ssf,100,100,Generic,1930,588745.000,-10.37830,0.45262,0.23330,0.092875,212
213,-75.860360307,23.563946895,-12.94237,B711.GCP.L.laser,3.4,1.5,Real-time Code,ProXRT,1/7/2017,03:33:52pm,New,Point_ge,BEX_JAN7_2017.ssf,100,100,Generic,1930,588848.000,-12.94237,0.45187,0.23356,0.085348,213
214,-75.860338916,23.563964940,-13.97383,B711.GCP.M.laser,3.4,1.5,Real-time Code,ProXRT,1/7/2017,03:35:51pm,New,Point_ge,BEX_JAN7_2017.ssf,100,100,Generic,1930,588967.000,-13.97383,0.45120,0.23424,0.076094,214
